TyreLife,Stint,LapNumber,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound_MEDIUM,Compound_SOFT,RaceName_Bahrain,RaceName_China,RaceName_Emilia Romagna,RaceName_Japan,RaceName_Miami,RaceName_Monaco,RaceName_Saudi Arabia
17.0,4.0,49.0,281.0,301.0,258.0,302.0,False,False,False,False,False,True,False,False,False
30.0,2.0,54.0,214.0,186.0,278.0,322.0,False,False,False,False,False,False,True,False,False
42.0,2.0,54.0,215.0,254.0,283.0,271.0,False,False,False,False,True,False,False,False,False
5.0,2.0,5.0,268.0,296.0,255.0,299.0,False,True,False,False,False,True,False,False,False
7.0,5.0,37.0,272.0,270.0,259.0,307.0,False,False,False,True,False,False,False,False,False
3.0,2.0,12.0,268.0,261.0,254.0,309.0,False,False,False,True,False,False,False,False,False
34.0,2.0,55.0,218.0,260.0,284.0,290.0,False,False,False,False,True,False,False,False,False
18.0,2.0,45.0,213.0,186.0,275.0,308.0,False,False,False,False,False,False,True,False,False
3.0,2.0,4.0,273.0,303.0,260.0,307.0,True,False,False,False,False,True,False,False,False
3.0,1.0,3.0,286.0,318.0,306.0,324.0,True,False,False,False,False,False,False,False,True
29.0,2.0,51.0,215.0,184.0,281.0,320.0,False,False,False,False,False,False,True,False,False
6.0,1.0,6.0,275.0,322.0,302.0,311.0,True,False,False,False,False,False,False,False,False
28.0,1.0,28.0,290.0,306.0,296.0,311.0,True,False,False,False,False,False,False,False,True
11.0,1.0,11.0,272.0,297.0,288.0,290.0,True,False,False,False,False,False,False,False,False
9.0,3.0,18.0,214.0,253.0,280.0,284.0,True,False,False,False,True,False,False,False,False
14.0,2.0,15.0,180.0,176.0,262.0,278.0,True,False,False,False,False,False,False,True,False
5.0,3.0,12.0,276.0,304.0,260.0,308.0,False,False,False,False,False,True,False,False,False
4.0,1.0,4.0,267.0,264.0,254.0,314.0,True,False,False,True,False,False,False,False,False
73.0,2.0,74.0,206.0,195.0,262.0,282.0,True,False,False,False,False,False,False,True,False
43.0,2.0,43.0,197.0,179.0,256.0,280.0,True,False,False,False,False,False,False,True,False
15.0,2.0,40.0,216.0,255.0,280.0,288.0,False,False,False,False,True,False,False,False,False
56.0,2.0,56.0,192.0,189.0,256.0,276.0,False,False,False,False,False,False,False,True,False
33.0,1.0,33.0,284.0,301.0,291.0,303.0,True,False,False,False,False,False,False,False,True
18.0,2.0,35.0,279.0,327.0,298.0,309.0,False,False,False,False,False,False,False,False,False
31.0,2.0,37.0,288.0,302.0,291.0,302.0,False,False,False,False,False,False,False,False,True
16.0,3.0,39.0,271.0,265.0,256.0,308.0,False,False,False,True,False,False,False,False,False
9.0,2.0,16.0,287.0,312.0,299.0,318.0,False,False,False,False,False,False,False,False,True
5.0,3.0,42.0,237.0,261.0,281.0,294.0,False,True,True,False,False,False,False,False,False
16.0,2.0,52.0,217.0,256.0,279.0,286.0,False,False,False,False,True,False,False,False,False
19.0,2.0,34.0,234.0,254.0,279.0,300.0,False,False,True,False,False,False,False,False,False
18.0,3.0,47.0,277.0,297.0,291.0,291.0,False,False,False,False,False,False,False,False,False
26.0,2.0,47.0,276.0,269.0,258.0,310.0,False,False,False,True,False,False,False,False,False
18.0,4.0,51.0,281.0,309.0,265.0,309.0,False,False,False,False,False,True,False,False,False
34.0,2.0,41.0,289.0,303.0,296.0,306.0,False,False,False,False,False,False,False,False,True
19.0,1.0,19.0,213.0,251.0,276.0,286.0,True,False,False,False,True,False,False,False,False
11.0,2.0,21.0,210.0,184.0,273.0,316.0,False,False,False,False,False,False,True,False,False
10.0,2.0,11.0,275.0,297.0,253.0,295.0,False,False,False,False,False,True,False,False,False
18.0,2.0,27.0,274.0,309.0,289.0,298.0,False,False,False,False,False,False,False,False,False
4.0,2.0,12.0,270.0,299.0,288.0,321.0,False,False,False,False,False,False,False,False,False
34.0,2.0,56.0,274.0,270.0,260.0,306.0,False,False,False,True,False,False,False,False,False
16.0,3.0,30.0,181.0,179.0,264.0,276.0,False,False,False,False,False,False,False,True,False
2.0,1.0,2.0,288.0,328.0,310.0,329.0,True,False,False,False,False,False,False,False,True
15.0,2.0,42.0,218.0,255.0,279.0,287.0,False,False,False,False,True,False,False,False,False
11.0,2.0,18.0,291.0,318.0,298.0,315.0,False,False,False,False,False,False,False,False,True
30.0,2.0,57.0,214.0,259.0,283.0,287.0,False,False,False,False,True,False,False,False,False
10.0,3.0,24.0,184.0,176.0,265.0,279.0,False,False,False,False,False,False,False,True,False
16.0,1.0,16.0,273.0,266.0,254.0,310.0,True,False,False,True,False,False,False,False,False
2.0,2.0,14.0,234.0,254.0,280.0,299.0,False,False,True,False,False,False,False,False,False
36.0,2.0,48.0,214.0,251.0,278.0,287.0,False,False,False,False,True,False,False,False,False
13.0,1.0,13.0,208.0,182.0,274.0,314.0,False,False,False,False,False,False,True,False,False
29.0,2.0,29.0,205.0,158.0,254.0,275.0,True,False,False,False,False,False,False,True,False
8.0,3.0,43.0,238.0,253.0,281.0,302.0,False,False,True,False,False,False,False,False,False
15.0,1.0,15.0,207.0,182.0,275.0,309.0,False,False,False,False,False,False,True,False,False
30.0,2.0,49.0,214.0,185.0,277.0,314.0,False,False,False,False,False,False,True,False,False
55.0,2.0,56.0,193.0,181.0,266.0,283.0,False,False,False,False,False,False,False,True,False
4.0,2.0,35.0,215.0,256.0,281.0,289.0,True,False,False,False,True,False,False,False,False
14.0,3.0,48.0,235.0,262.0,287.0,304.0,False,False,True,False,False,False,False,False,False
10.0,2.0,11.0,273.0,293.0,252.0,293.0,False,True,False,False,False,True,False,False,False
55.0,2.0,55.0,195.0,188.0,268.0,281.0,False,False,False,False,False,False,False,True,False
6.0,1.0,5.0,211.0,184.0,283.0,321.0,True,False,False,False,False,False,True,False,False
20.0,1.0,20.0,217.0,253.0,278.0,289.0,True,False,False,False,True,False,False,False,False
15.0,3.0,49.0,238.0,271.0,282.0,301.0,False,False,True,False,False,False,False,False,False
9.0,2.0,26.0,235.0,257.0,279.0,295.0,False,False,True,False,False,False,False,False,False
5.0,3.0,33.0,233.0,258.0,281.0,295.0,False,False,True,False,False,False,False,False,False
24.0,1.0,21.0,209.0,182.0,275.0,314.0,True,False,False,False,False,False,True,False,False
16.0,4.0,51.0,276.0,302.0,291.0,296.0,False,False,False,False,False,False,False,False,False
14.0,2.0,22.0,278.0,304.0,290.0,307.0,False,False,False,False,False,False,False,False,False
12.0,3.0,28.0,274.0,301.0,289.0,293.0,False,False,False,False,False,False,False,False,False
13.0,1.0,13.0,213.0,247.0,276.0,283.0,False,False,False,False,True,False,False,False,False
12.0,3.0,49.0,235.0,261.0,282.0,298.0,False,True,True,False,False,False,False,False,False
18.0,2.0,19.0,275.0,293.0,253.0,295.0,True,False,False,False,False,True,False,False,False
11.0,2.0,12.0,270.0,297.0,254.0,300.0,False,False,False,False,False,True,False,False,False
17.0,3.0,29.0,279.0,296.0,252.0,297.0,False,False,False,False,False,True,False,False,False
4.0,2.0,5.0,274.0,301.0,255.0,304.0,False,False,False,False,False,True,False,False,False
5.0,2.0,24.0,210.0,181.0,273.0,312.0,False,False,False,False,False,False,True,False,False
18.0,1.0,15.0,232.0,254.0,276.0,293.0,False,True,True,False,False,False,False,False,False
19.0,2.0,42.0,210.0,184.0,282.0,343.0,True,False,False,False,False,False,True,False,False
16.0,2.0,23.0,287.0,300.0,304.0,309.0,False,False,False,False,False,False,False,False,True
22.0,2.0,38.0,276.0,297.0,288.0,290.0,True,False,False,False,False,False,False,False,False
12.0,2.0,28.0,274.0,294.0,289.0,290.0,False,False,False,False,False,False,False,False,False
5.0,2.0,5.0,279.0,295.0,252.0,296.0,True,False,False,False,False,True,False,False,False
7.0,4.0,47.0,270.0,265.0,260.0,305.0,False,True,False,True,False,False,False,False,False
2.0,1.0,2.0,284.0,296.0,291.0,302.0,True,False,False,False,False,False,False,False,True
8.0,2.0,16.0,272.0,264.0,252.0,310.0,False,False,False,True,False,False,False,False,False
8.0,4.0,44.0,281.0,301.0,258.0,299.0,True,False,False,False,False,True,False,False,False
11.0,3.0,41.0,235.0,258.0,280.0,298.0,False,False,True,False,False,False,False,False,False
8.0,4.0,34.0,279.0,300.0,257.0,297.0,False,False,False,False,False,True,False,False,False
10.0,3.0,22.0,278.0,300.0,255.0,304.0,False,False,False,False,False,True,False,False,False
7.0,3.0,26.0,273.0,299.0,255.0,296.0,False,False,False,False,False,True,False,False,False
25.0,2.0,58.0,214.0,254.0,283.0,286.0,True,False,False,False,True,False,False,False,False
2.0,2.0,17.0,225.0,250.0,279.0,330.0,False,False,True,False,False,False,False,False,False
6.0,2.0,25.0,212.0,181.0,274.0,314.0,False,False,False,False,False,False,True,False,False
24.0,1.0,24.0,285.0,302.0,294.0,306.0,True,False,False,False,False,False,False,False,True
8.0,3.0,19.0,280.0,297.0,253.0,295.0,False,False,False,False,False,True,False,False,False
14.0,1.0,14.0,268.0,264.0,255.0,307.0,True,False,False,True,False,False,False,False,False
4.0,4.0,47.0,230.0,255.0,279.0,290.0,False,True,True,False,False,False,False,False,False
24.0,2.0,24.0,196.0,169.0,256.0,276.0,True,False,False,False,False,False,False,True,False
16.0,1.0,16.0,208.0,255.0,277.0,284.0,True,False,False,False,True,False,False,False,False
32.0,2.0,49.0,276.0,268.0,259.0,306.0,False,False,False,True,False,False,False,False,False
69.0,2.0,69.0,192.0,178.0,257.0,273.0,False,False,False,False,False,False,False,True,False
25.0,1.0,25.0,208.0,254.0,278.0,284.0,True,False,False,False,True,False,False,False,False
6.0,2.0,7.0,272.0,296.0,254.0,297.0,True,False,False,False,False,True,False,False,False
35.0,1.0,35.0,288.0,300.0,292.0,300.0,True,False,False,False,False,False,False,False,True
43.0,2.0,54.0,214.0,255.0,281.0,287.0,False,False,False,False,True,False,False,False,False
14.0,4.0,54.0,235.0,263.0,284.0,305.0,False,True,True,False,False,False,False,False,False
28.0,2.0,35.0,289.0,314.0,298.0,310.0,False,False,False,False,False,False,False,False,True
11.0,1.0,11.0,266.0,265.0,255.0,313.0,False,True,False,True,False,False,False,False,False
27.0,2.0,28.0,194.0,188.0,257.0,263.0,True,False,False,False,False,False,False,True,False
20.0,2.0,30.0,232.0,254.0,281.0,291.0,False,False,True,False,False,False,False,False,False
18.0,2.0,28.0,231.0,259.0,281.0,295.0,False,False,True,False,False,False,False,False,False
16.0,2.0,37.0,216.0,255.0,279.0,286.0,False,False,False,False,True,False,False,False,False
10.0,3.0,33.0,274.0,269.0,260.0,313.0,False,False,False,True,False,False,False,False,False
19.0,2.0,50.0,290.0,301.0,293.0,298.0,False,True,False,False,False,False,False,False,True
35.0,1.0,35.0,290.0,311.0,298.0,312.0,True,False,False,False,False,False,False,False,True
29.0,2.0,57.0,215.0,186.0,276.0,313.0,False,False,False,False,False,False,True,False,False
12.0,4.0,45.0,281.0,307.0,267.0,309.0,False,False,False,False,False,True,False,False,False
19.0,2.0,55.0,215.0,258.0,280.0,284.0,False,False,False,False,True,False,False,False,False
8.0,2.0,15.0,288.0,318.0,311.0,330.0,False,False,False,False,False,False,False,False,True
22.0,1.0,22.0,212.0,254.0,280.0,286.0,True,False,False,False,True,False,False,False,False
8.0,2.0,9.0,270.0,300.0,253.0,297.0,True,False,False,False,False,True,False,False,False
74.0,2.0,75.0,198.0,187.0,258.0,276.0,False,False,False,False,False,False,False,True,False
38.0,2.0,50.0,215.0,255.0,279.0,290.0,False,False,False,False,True,False,False,False,False
11.0,1.0,11.0,209.0,180.0,280.0,322.0,True,False,False,False,False,False,True,False,False
10.0,2.0,11.0,276.0,300.0,258.0,302.0,True,False,False,False,False,True,False,False,False
5.0,1.0,5.0,211.0,252.0,280.0,288.0,False,False,False,False,True,False,False,False,False
3.0,3.0,37.0,236.0,257.0,282.0,315.0,False,False,True,False,False,False,False,False,False
22.0,3.0,56.0,212.0,186.0,283.0,342.0,True,False,False,False,False,False,True,False,False
3.0,2.0,28.0,212.0,251.0,275.0,280.0,False,False,False,False,True,False,False,False,False
3.0,4.0,25.0,268.0,296.0,254.0,289.0,False,False,False,False,False,True,False,False,False
5.0,2.0,14.0,271.0,267.0,261.0,314.0,True,False,False,True,False,False,False,False,False
13.0,4.0,48.0,279.0,304.0,292.0,295.0,False,False,False,False,False,False,False,False,False
31.0,2.0,38.0,289.0,310.0,296.0,321.0,False,False,False,False,False,False,False,False,True
30.0,2.0,30.0,167.0,172.0,259.0,278.0,True,False,False,False,False,False,False,True,False
18.0,1.0,18.0,211.0,253.0,278.0,288.0,False,False,False,False,True,False,False,False,False
25.0,2.0,48.0,213.0,185.0,283.0,317.0,True,False,False,False,False,False,True,False,False
6.0,2.0,16.0,209.0,185.0,276.0,318.0,False,False,False,False,False,False,True,False,False
12.0,2.0,18.0,215.0,253.0,275.0,285.0,False,False,False,False,True,False,False,False,False
4.0,2.0,14.0,215.0,258.0,279.0,255.0,False,False,True,False,False,False,False,False,False
38.0,2.0,38.0,186.0,173.0,252.0,270.0,False,False,False,False,False,False,False,True,False
18.0,2.0,19.0,190.0,176.0,258.0,274.0,True,False,False,False,False,False,False,True,False
23.0,2.0,23.0,196.0,178.0,256.0,278.0,True,False,False,False,False,False,False,True,False
14.0,2.0,22.0,212.0,253.0,280.0,284.0,False,False,False,False,True,False,False,False,False
27.0,3.0,48.0,272.0,270.0,259.0,310.0,False,False,False,True,False,False,False,False,False
13.0,3.0,36.0,274.0,264.0,258.0,308.0,False,False,False,True,False,False,False,False,False
5.0,2.0,12.0,268.0,300.0,291.0,303.0,False,False,False,False,False,False,False,False,False
15.0,4.0,55.0,276.0,270.0,259.0,309.0,False,True,False,True,False,False,False,False,False
37.0,2.0,44.0,289.0,301.0,294.0,308.0,False,False,False,False,False,False,False,False,True
20.0,3.0,44.0,270.0,268.0,258.0,305.0,False,False,False,True,False,False,False,False,False
10.0,2.0,17.0,285.0,323.0,306.0,319.0,False,False,False,False,False,False,False,False,True
24.0,2.0,32.0,208.0,251.0,279.0,284.0,False,False,False,False,True,False,False,False,False
32.0,2.0,38.0,289.0,301.0,292.0,302.0,False,False,False,False,False,False,False,False,True
4.0,4.0,44.0,234.0,261.0,281.0,295.0,False,True,True,False,False,False,False,False,False
16.0,2.0,30.0,236.0,253.0,280.0,303.0,False,False,True,False,False,False,False,False,False
25.0,2.0,32.0,290.0,322.0,315.0,331.0,False,False,False,False,False,False,False,False,True
34.0,2.0,45.0,216.0,255.0,279.0,289.0,False,False,False,False,True,False,False,False,False
26.0,3.0,54.0,217.0,189.0,278.0,320.0,True,False,False,False,False,False,True,False,False
8.0,2.0,20.0,231.0,254.0,282.0,303.0,False,False,True,False,False,False,False,False,False
16.0,3.0,30.0,279.0,297.0,255.0,296.0,True,False,False,False,False,True,False,False,False
12.0,3.0,51.0,212.0,257.0,284.0,293.0,True,False,False,False,True,False,False,False,False
14.0,2.0,33.0,211.0,184.0,276.0,311.0,False,False,False,False,False,False,True,False,False
67.0,2.0,67.0,205.0,186.0,258.0,277.0,True,False,False,False,False,False,False,True,False
11.0,2.0,11.0,168.0,181.0,261.0,276.0,False,False,False,False,False,False,False,True,False
7.0,3.0,29.0,277.0,302.0,257.0,303.0,False,False,False,False,False,True,False,False,False
6.0,1.0,5.0,282.0,297.0,293.0,306.0,True,False,False,False,False,False,False,False,True
10.0,4.0,50.0,272.0,264.0,258.0,307.0,False,True,False,True,False,False,False,False,False
21.0,2.0,22.0,170.0,185.0,256.0,264.0,True,False,False,False,False,False,False,True,False
11.0,1.0,11.0,277.0,263.0,259.0,329.0,True,False,False,True,False,False,False,False,False
66.0,2.0,67.0,206.0,190.0,259.0,278.0,False,False,False,False,False,False,False,True,False
30.0,2.0,37.0,290.0,320.0,308.0,327.0,False,False,False,False,False,False,False,False,True
10.0,2.0,27.0,274.0,323.0,301.0,311.0,True,False,False,False,False,False,False,False,False
8.0,3.0,23.0,279.0,297.0,255.0,297.0,True,False,False,False,False,True,False,False,False
8.0,2.0,21.0,235.0,253.0,278.0,296.0,False,False,True,False,False,False,False,False,False
25.0,2.0,53.0,214.0,185.0,278.0,314.0,False,False,False,False,False,False,True,False,False
8.0,2.0,15.0,284.0,293.0,292.0,298.0,False,False,False,False,False,False,False,False,True
20.0,2.0,27.0,287.0,318.0,310.0,334.0,False,False,False,False,False,False,False,False,True
9.0,3.0,37.0,233.0,258.0,281.0,296.0,False,False,True,False,False,False,False,False,False
13.0,1.0,13.0,216.0,253.0,277.0,288.0,True,False,False,False,True,False,False,False,False
25.0,3.0,48.0,271.0,269.0,259.0,309.0,False,False,False,True,False,False,False,False,False
5.0,1.0,5.0,275.0,307.0,290.0,291.0,True,False,False,False,False,False,False,False,False
8.0,1.0,8.0,209.0,182.0,276.0,314.0,True,False,False,False,False,False,True,False,False
31.0,2.0,38.0,292.0,303.0,296.0,308.0,False,False,False,False,False,False,False,False,True
8.0,2.0,29.0,215.0,252.0,279.0,286.0,False,False,False,False,True,False,False,False,False
14.0,2.0,27.0,235.0,259.0,279.0,301.0,False,False,True,False,False,False,False,False,False
16.0,2.0,23.0,290.0,298.0,293.0,303.0,False,False,False,False,False,False,False,False,True
20.0,2.0,27.0,285.0,317.0,306.0,333.0,False,False,False,False,False,False,False,False,True
18.0,3.0,48.0,236.0,256.0,280.0,297.0,False,False,True,False,False,False,False,False,False
3.0,3.0,19.0,275.0,316.0,300.0,297.0,False,False,False,False,False,False,False,False,False
9.0,2.0,34.0,211.0,251.0,277.0,283.0,False,False,False,False,True,False,False,False,False
14.0,2.0,30.0,280.0,325.0,301.0,307.0,True,False,False,False,False,False,False,False,False
12.0,2.0,34.0,219.0,258.0,282.0,293.0,False,False,False,False,True,False,False,False,False
22.0,2.0,29.0,281.0,297.0,295.0,306.0,False,False,False,False,False,False,False,False,True
23.0,3.0,55.0,235.0,264.0,286.0,310.0,False,False,True,False,False,False,False,False,False
9.0,2.0,36.0,216.0,254.0,280.0,286.0,False,False,False,False,True,False,False,False,False
17.0,2.0,24.0,279.0,301.0,293.0,305.0,False,False,False,False,False,False,False,False,True
15.0,1.0,15.0,283.0,304.0,294.0,305.0,True,False,False,False,False,False,False,False,True
77.0,2.0,77.0,209.0,194.0,262.0,283.0,False,False,False,False,False,False,False,True,False
28.0,2.0,35.0,287.0,299.0,292.0,306.0,False,False,False,False,False,False,False,False,True
23.0,1.0,23.0,290.0,307.0,297.0,312.0,True,False,False,False,False,False,False,False,True
17.0,3.0,40.0,275.0,268.0,256.0,309.0,False,False,False,True,False,False,False,False,False
11.0,3.0,40.0,278.0,303.0,290.0,293.0,False,False,False,False,False,False,False,False,False
25.0,3.0,52.0,281.0,305.0,291.0,304.0,False,False,False,False,False,False,False,False,False
30.0,2.0,31.0,189.0,180.0,264.0,270.0,False,False,False,False,False,False,False,True,False
17.0,4.0,50.0,282.0,307.0,265.0,309.0,False,False,False,False,False,True,False,False,False
5.0,3.0,17.0,271.0,299.0,259.0,297.0,True,False,False,False,False,True,False,False,False
11.0,2.0,18.0,286.0,309.0,305.0,334.0,False,False,False,False,False,False,False,False,True
7.0,1.0,7.0,230.0,250.0,275.0,331.0,False,True,True,False,False,False,False,False,False
19.0,3.0,48.0,278.0,298.0,291.0,291.0,False,False,False,False,False,False,False,False,False
28.0,2.0,35.0,282.0,299.0,296.0,301.0,False,False,False,False,False,False,False,False,True
2.0,3.0,32.0,215.0,251.0,274.0,279.0,True,False,False,False,True,False,False,False,False
21.0,2.0,48.0,213.0,187.0,277.0,311.0,False,False,False,False,False,False,True,False,False
11.0,2.0,19.0,212.0,250.0,277.0,284.0,False,False,False,False,True,False,False,False,False
2.0,3.0,36.0,271.0,299.0,288.0,289.0,False,False,False,False,False,False,False,False,False
7.0,2.0,15.0,276.0,305.0,289.0,294.0,False,False,False,False,False,False,False,False,False
2.0,2.0,15.0,234.0,244.0,279.0,294.0,False,False,True,False,False,False,False,False,False
14.0,1.0,11.0,233.0,251.0,276.0,292.0,False,True,True,False,False,False,False,False,False
18.0,1.0,18.0,212.0,252.0,278.0,287.0,True,False,False,False,True,False,False,False,False
7.0,4.0,45.0,280.0,300.0,256.0,298.0,True,False,False,False,False,True,False,False,False
4.0,1.0,4.0,271.0,259.0,254.0,307.0,True,False,False,True,False,False,False,False,False
53.0,2.0,54.0,195.0,190.0,259.0,281.0,False,False,False,False,False,False,False,True,False
18.0,1.0,18.0,209.0,180.0,278.0,332.0,True,False,False,False,False,False,True,False,False
8.0,1.0,8.0,273.0,264.0,257.0,329.0,False,True,False,True,False,False,False,False,False
31.0,2.0,31.0,206.0,163.0,255.0,277.0,True,False,False,False,False,False,False,True,False
3.0,3.0,39.0,269.0,295.0,288.0,287.0,False,False,False,False,False,False,False,False,False
13.0,2.0,34.0,210.0,183.0,281.0,318.0,True,False,False,False,False,False,True,False,False
21.0,2.0,58.0,215.0,259.0,282.0,295.0,False,False,False,False,True,False,False,False,False
22.0,3.0,55.0,274.0,299.0,305.0,293.0,False,False,False,False,False,False,False,False,False
16.0,2.0,33.0,233.0,258.0,279.0,295.0,False,False,True,False,False,False,False,False,False
24.0,2.0,31.0,273.0,296.0,288.0,290.0,False,False,False,False,False,False,False,False,False
2.0,2.0,16.0,272.0,267.0,254.0,314.0,True,False,False,True,False,False,False,False,False
18.0,3.0,69.0,195.0,198.0,268.0,282.0,False,False,False,False,False,False,False,True,False
10.0,5.0,44.0,278.0,299.0,261.0,300.0,False,True,False,False,False,True,False,False,False
56.0,2.0,57.0,191.0,184.0,267.0,281.0,False,False,False,False,False,False,False,True,False
10.0,3.0,33.0,267.0,270.0,258.0,312.0,False,False,False,True,False,False,False,False,False
17.0,2.0,31.0,234.0,253.0,280.0,301.0,False,False,True,False,False,False,False,False,False
2.0,2.0,23.0,212.0,250.0,278.0,283.0,False,False,False,False,True,False,False,False,False
8.0,2.0,8.0,178.0,170.0,265.0,277.0,False,False,False,False,False,False,False,True,False
3.0,2.0,13.0,206.0,179.0,279.0,336.0,False,False,False,False,False,False,True,False,False
2.0,2.0,19.0,233.0,248.0,278.0,288.0,False,False,True,False,False,False,False,False,False
12.0,2.0,12.0,188.0,180.0,262.0,277.0,False,False,False,False,False,False,False,True,False
4.0,1.0,4.0,209.0,184.0,280.0,312.0,True,False,False,False,False,False,True,False,False
17.0,2.0,24.0,286.0,322.0,305.0,330.0,False,False,False,False,False,False,False,False,True
24.0,3.0,53.0,278.0,299.0,291.0,296.0,False,False,False,False,False,False,False,False,False
15.0,1.0,15.0,210.0,182.0,276.0,310.0,True,False,False,False,False,False,True,False,False
10.0,2.0,11.0,274.0,297.0,253.0,300.0,False,False,False,False,False,True,False,False,False
23.0,2.0,45.0,271.0,269.0,260.0,307.0,False,False,False,True,False,False,False,False,False
21.0,2.0,26.0,276.0,299.0,289.0,295.0,False,False,False,False,False,False,False,False,False
4.0,2.0,16.0,235.0,258.0,280.0,305.0,False,False,True,False,False,False,False,False,False
27.0,2.0,54.0,215.0,256.0,281.0,286.0,False,False,False,False,True,False,False,False,False
23.0,2.0,23.0,193.0,185.0,256.0,276.0,False,False,False,False,False,False,False,True,False
6.0,2.0,18.0,232.0,247.0,285.0,299.0,False,False,True,False,False,False,False,False,False
31.0,2.0,31.0,200.0,177.0,261.0,273.0,False,False,False,False,False,False,False,True,False
13.0,2.0,41.0,213.0,185.0,276.0,318.0,False,False,False,False,False,False,True,False,False
3.0,3.0,39.0,272.0,306.0,302.0,297.0,False,False,False,False,False,False,False,False,False
10.0,1.0,10.0,269.0,265.0,253.0,309.0,True,False,False,True,False,False,False,False,False
24.0,2.0,49.0,213.0,255.0,280.0,268.0,False,False,False,False,True,False,False,False,False
22.0,2.0,23.0,194.0,187.0,259.0,269.0,True,False,False,False,False,False,False,True,False
1.0,4.0,60.0,218.0,246.0,279.0,278.0,False,True,False,False,True,False,False,False,False
3.0,1.0,3.0,271.0,265.0,256.0,311.0,True,False,False,True,False,False,False,False,False
5.0,2.0,14.0,232.0,244.0,278.0,298.0,False,False,True,False,False,False,False,False,False
3.0,2.0,15.0,266.0,267.0,257.0,313.0,True,False,False,True,False,False,False,False,False
6.0,1.0,6.0,204.0,181.0,276.0,322.0,False,False,False,False,False,False,True,False,False
17.0,2.0,24.0,281.0,299.0,294.0,313.0,False,False,False,False,False,False,False,False,True
40.0,2.0,52.0,214.0,185.0,279.0,317.0,False,False,False,False,False,False,True,False,False
19.0,1.0,19.0,284.0,302.0,293.0,305.0,True,False,False,False,False,False,False,False,True
7.0,2.0,36.0,214.0,187.0,276.0,313.0,False,False,False,False,False,False,True,False,False
27.0,2.0,49.0,272.0,269.0,241.0,306.0,False,False,False,True,False,False,False,False,False
12.0,1.0,12.0,208.0,180.0,278.0,331.0,True,False,False,False,False,False,True,False,False
30.0,2.0,36.0,290.0,323.0,306.0,327.0,False,False,False,False,False,False,False,False,True
9.0,3.0,31.0,279.0,300.0,256.0,298.0,False,False,False,False,False,True,False,False,False
25.0,1.0,25.0,286.0,302.0,295.0,306.0,True,False,False,False,False,False,False,False,True
5.0,2.0,5.0,180.0,180.0,260.0,276.0,False,False,False,False,False,False,False,True,False
19.0,2.0,19.0,182.0,181.0,255.0,279.0,True,False,False,False,False,False,False,True,False
8.0,2.0,17.0,267.0,266.0,261.0,312.0,True,False,False,True,False,False,False,False,False
21.0,2.0,28.0,281.0,299.0,295.0,314.0,False,False,False,False,False,False,False,False,True
14.0,2.0,26.0,212.0,183.0,279.0,317.0,False,False,False,False,False,False,True,False,False
31.0,2.0,38.0,293.0,312.0,300.0,317.0,False,False,False,False,False,False,False,False,True
5.0,3.0,35.0,235.0,253.0,282.0,300.0,False,False,True,False,False,False,False,False,False
16.0,1.0,16.0,214.0,253.0,278.0,285.0,True,False,False,False,True,False,False,False,False
72.0,2.0,73.0,188.0,183.0,258.0,277.0,False,False,False,False,False,False,False,True,False
64.0,2.0,64.0,201.0,195.0,260.0,281.0,False,False,False,False,False,False,False,True,False
27.0,2.0,27.0,181.0,172.0,250.0,270.0,False,False,False,False,False,False,False,True,False
12.0,3.0,46.0,237.0,271.0,281.0,300.0,False,False,True,False,False,False,False,False,False
3.0,2.0,10.0,274.0,329.0,303.0,297.0,False,False,False,False,False,False,False,False,False
41.0,2.0,41.0,190.0,186.0,266.0,278.0,True,False,False,False,False,False,False,True,False
7.0,2.0,16.0,272.0,297.0,288.0,291.0,False,False,False,False,False,False,False,False,False
8.0,1.0,5.0,232.0,242.0,283.0,298.0,False,True,True,False,False,False,False,False,False
9.0,2.0,17.0,276.0,267.0,255.0,314.0,False,False,False,True,False,False,False,False,False
19.0,2.0,31.0,231.0,254.0,281.0,308.0,False,False,True,False,False,False,False,False,False
14.0,3.0,47.0,236.0,262.0,282.0,296.0,False,False,True,False,False,False,False,False,False
26.0,4.0,54.0,212.0,184.0,281.0,321.0,True,False,False,False,False,False,True,False,False
26.0,3.0,49.0,274.0,270.0,261.0,309.0,False,False,False,True,False,False,False,False,False
21.0,2.0,36.0,232.0,254.0,281.0,297.0,False,False,True,False,False,False,False,False,False
20.0,2.0,21.0,277.0,299.0,259.0,300.0,False,False,False,False,False,True,False,False,False
38.0,2.0,39.0,175.0,171.0,267.0,282.0,False,False,False,False,False,False,False,True,False
5.0,3.0,18.0,275.0,297.0,254.0,296.0,True,False,False,False,False,True,False,False,False
5.0,1.0,2.0,229.0,245.0,286.0,301.0,False,True,True,False,False,False,False,False,False
11.0,1.0,11.0,211.0,182.0,276.0,310.0,True,False,False,False,False,False,True,False,False
11.0,3.0,46.0,237.0,257.0,281.0,304.0,False,True,True,False,False,False,False,False,False
21.0,2.0,30.0,276.0,300.0,288.0,293.0,False,False,False,False,False,False,False,False,False
4.0,1.0,4.0,268.0,263.0,253.0,308.0,False,True,False,True,False,False,False,False,False
20.0,3.0,53.0,237.0,268.0,282.0,303.0,False,False,True,False,False,False,False,False,False
